#Date	Time	gpu	fb	bar1	pwr	gtemp	mtemp	sm	mem	enc	dec	mclk	pclk	pviol	tviol
#YYYYMMDD	HH:MM:SS	Idx	MB	MB	W	C	C	%	%	%	%	MHz	MHz	%	bool
20210130	20:12:59	2	2557	2	64	39	-	85	10	0	0	715	1328	0	0
20210130	20:13:04	2	2557	2	120	40	-	77	14	0	0	715	1328	0	0
20210130	20:13:09	2	2557	2	122	39	-	89	13	0	0	715	1328	0	0
20210130	20:13:14	2	2557	2	70	40	-	78	18	0	0	715	1328	0	0
20210130	20:13:19	2	2557	2	63	40	-	78	19	0	0	715	1328	0	0
20210130	20:13:24	2	2557	2	84	40	-	77	15	0	0	715	1328	0	0
20210130	20:13:29	2	2557	2	128	40	-	86	13	0	0	715	1328	0	0
20210130	20:13:34	2	2901	2	94	40	-	77	18	0	0	715	1328	0	0
20210130	20:13:39	2	2901	2	111	40	-	75	13	0	0	715	1328	0	0
20210130	20:13:44	2	2901	2	109	39	-	90	15	0	0	715	1328	0	0
20210130	20:13:49	2	2901	2	119	40	-	89	16	0	0	715	1328	0	0
20210130	20:13:54	2	2901	2	78	40	-	86	24	0	0	715	1328	0	0
20210130	20:13:59	2	2901	2	53	39	-	91	21	0	0	715	1328	0	0
20210130	20:14:04	2	2901	2	112	39	-	88	16	0	0	715	1328	0	0
#Date	Time	gpu	fb	bar1	pwr	gtemp	mtemp	sm	mem	enc	dec	mclk	pclk	pviol	tviol
#YYYYMMDD	HH:MM:SS	Idx	MB	MB	W	C	C	%	%	%	%	MHz	MHz	%	bool
20210130	20:14:09	2	2901	2	41	39	-	93	21	0	0	715	1328	0	0
20210130	20:14:14	2	2901	2	116	40	-	71	10	0	0	715	1328	0	0
20210130	20:14:19	2	2901	2	127	40	-	75	12	0	0	715	1328	0	0
20210130	20:14:24	2	2901	2	104	40	-	77	16	0	0	715	1328	0	0
20210130	20:14:29	2	2901	2	104	40	-	76	17	0	0	715	1328	0	0
20210130	20:14:34	2	2901	2	117	40	-	91	15	0	0	715	1328	0	0
20210130	20:14:39	2	2901	2	106	39	-	90	12	0	0	715	1328	0	0
20210130	20:14:44	2	2901	2	103	40	-	84	22	0	0	715	1328	0	0
20210130	20:14:49	2	2901	2	125	40	-	74	10	0	0	715	1328	0	0
20210130	20:14:54	2	2901	2	128	40	-	89	15	0	0	715	1328	0	0
20210130	20:14:59	2	2901	2	92	40	-	77	18	0	0	715	1328	0	0
20210130	20:15:04	2	2901	2	59	39	-	90	15	0	0	715	1328	0	0
20210130	20:15:09	2	2901	2	54	39	-	90	15	0	0	715	1328	0	0
20210130	20:15:14	2	2901	2	119	40	-	73	8	0	0	715	1328	0	0
20210130	20:15:19	2	2901	2	117	40	-	89	18	0	0	715	1328	0	0
20210130	20:15:24	2	2901	2	98	40	-	74	16	0	0	715	1328	0	0
20210130	20:15:29	2	2901	2	124	40	-	89	12	0	0	715	1328	0	0
20210130	20:15:34	2	2901	2	74	40	-	93	24	0	0	715	1328	0	0
